timestamp,temp_amb1,date (America/Sao_Paulo)
1774594705870,24.4,2026-03-27 03:58:25.870000-03:00
1774594685896,24.4,2026-03-27 03:58:05.896000-03:00
1774594685374,24.4,2026-03-27 03:58:05.374000-03:00
1774594675908,24.3,2026-03-27 03:57:55.908000-03:00
1774594675409,24.3,2026-03-27 03:57:55.409000-03:00
1774594665876,24.3,2026-03-27 03:57:45.876000-03:00
1774594656944,24.4,2026-03-27 03:57:36.944000-03:00
1774594645889,24.3,2026-03-27 03:57:25.889000-03:00
1774594625908,24.4,2026-03-27 03:57:05.908000-03:00
1774594625416,24.4,2026-03-27 03:57:05.416000-03:00
1774594615937,24.4,2026-03-27 03:56:55.937000-03:00
1774594615577,24.4,2026-03-27 03:56:55.577000-03:00
1774594605913,24.4,2026-03-27 03:56:45.913000-03:00
1774594595955,24.4,2026-03-27 03:56:35.955000-03:00
1774594585448,24.4,2026-03-27 03:56:25.448000-03:00
1774594576040,24.3,2026-03-27 03:56:16.040000-03:00
1774594565884,24.3,2026-03-27 03:56:05.884000-03:00
1774594555937,24.5,2026-03-27 03:55:55.937000-03:00
1774594545939,24.4,2026-03-27 03:55:45.939000-03:00
1774594545431,24.4,2026-03-27 03:55:45.431000-03:00
1774594535910,24.4,2026-03-27 03:55:35.910000-03:00
1774594527039,24.4,2026-03-27 03:55:27.039000-03:00
1774594525424,24.4,2026-03-27 03:55:25.424000-03:00
1774594515460,24.4,2026-03-27 03:55:15.460000-03:00
1774594505949,24.4,2026-03-27 03:55:05.949000-03:00
1774594495951,24.3,2026-03-27 03:54:55.951000-03:00
1774594485462,24.4,2026-03-27 03:54:45.462000-03:00
1774594465963,24.4,2026-03-27 03:54:25.963000-03:00
1774594456035,24.4,2026-03-27 03:54:16.035000-03:00
1774594445989,24.5,2026-03-27 03:54:05.989000-03:00
1774594435952,24.5,2026-03-27 03:53:55.952000-03:00
1774594425952,24.4,2026-03-27 03:53:45.952000-03:00
1774594415976,24.5,2026-03-27 03:53:35.976000-03:00
1774594405500,24.4,2026-03-27 03:53:25.500000-03:00
1774594395968,24.4,2026-03-27 03:53:15.968000-03:00
1774594386054,24.3,2026-03-27 03:53:06.054000-03:00
1774594385551,24.3,2026-03-27 03:53:05.551000-03:00
1774594375986,24.5,2026-03-27 03:52:55.986000-03:00
1774594365947,24.4,2026-03-27 03:52:45.947000-03:00
1774594356019,24.4,2026-03-27 03:52:36.019000-03:00
1774594346081,24.4,2026-03-27 03:52:26.081000-03:00
1774594336041,24.4,2026-03-27 03:52:16.041000-03:00
1774594325990,24.4,2026-03-27 03:52:05.990000-03:00
1774594316062,24.4,2026-03-27 03:51:56.062000-03:00
1774594307543,24.4,2026-03-27 03:51:47.543000-03:00
1774594305474,24.4,2026-03-27 03:51:45.474000-03:00
1774594295982,24.4,2026-03-27 03:51:35.982000-03:00
1774594287241,24.4,2026-03-27 03:51:27.241000-03:00
1774594276084,24.4,2026-03-27 03:51:16.084000-03:00
1774594265971,24.4,2026-03-27 03:51:05.971000-03:00
1774594255981,24.4,2026-03-27 03:50:55.981000-03:00
1774594247065,24.3,2026-03-27 03:50:47.065000-03:00
1774594236627,24.4,2026-03-27 03:50:36.627000-03:00
1774594227030,24.3,2026-03-27 03:50:27.030000-03:00
1774594216064,24.3,2026-03-27 03:50:16.064000-03:00
1774594206020,24.3,2026-03-27 03:50:06.020000-03:00
1774594195990,24.3,2026-03-27 03:49:55.990000-03:00
1774594186003,24.4,2026-03-27 03:49:46.003000-03:00
1774594177034,24.3,2026-03-27 03:49:37.034000-03:00
1774594175744,24.3,2026-03-27 03:49:35.744000-03:00
1774594165976,24.2,2026-03-27 03:49:25.976000-03:00
1774594156180,24.3,2026-03-27 03:49:16.180000-03:00
1774594147054,24.3,2026-03-27 03:49:07.054000-03:00
1774594135983,24.3,2026-03-27 03:48:55.983000-03:00
1774594126058,24.2,2026-03-27 03:48:46.058000-03:00
1774594116100,24.4,2026-03-27 03:48:36.100000-03:00
1774594115537,24.4,2026-03-27 03:48:35.537000-03:00
1774594106031,24.3,2026-03-27 03:48:26.031000-03:00
1774594096018,24.4,2026-03-27 03:48:16.018000-03:00
1774594076037,24.4,2026-03-27 03:47:56.037000-03:00
1774594075583,24.4,2026-03-27 03:47:55.583000-03:00
1774594066065,24.4,2026-03-27 03:47:46.065000-03:00
1774594057144,24.4,2026-03-27 03:47:37.144000-03:00
1774594055580,24.4,2026-03-27 03:47:35.580000-03:00
1774594046047,24.3,2026-03-27 03:47:26.047000-03:00
1774594036044,24.3,2026-03-27 03:47:16.044000-03:00
1774594026072,24.3,2026-03-27 03:47:06.072000-03:00
1774594016471,24.3,2026-03-27 03:46:56.471000-03:00
1774594007097,24.4,2026-03-27 03:46:47.097000-03:00
1774593996123,24.4,2026-03-27 03:46:36.123000-03:00
1774593995555,24.4,2026-03-27 03:46:35.555000-03:00
1774593986054,24.3,2026-03-27 03:46:26.054000-03:00
1774593976397,24.3,2026-03-27 03:46:16.397000-03:00
1774593975649,24.3,2026-03-27 03:46:15.649000-03:00
1774593966058,24.3,2026-03-27 03:46:06.058000-03:00
1774593957109,24.4,2026-03-27 03:45:57.109000-03:00
1774593955661,24.4,2026-03-27 03:45:55.661000-03:00
1774593946054,24.4,2026-03-27 03:45:46.054000-03:00
1774593936055,24.3,2026-03-27 03:45:36.055000-03:00
1774593926016,24.4,2026-03-27 03:45:26.016000-03:00
1774593916276,24.4,2026-03-27 03:45:16.276000-03:00
1774593906070,24.5,2026-03-27 03:45:06.070000-03:00
1774593896062,24.4,2026-03-27 03:44:56.062000-03:00
1774593886108,24.4,2026-03-27 03:44:46.108000-03:00
1774593875631,24.5,2026-03-27 03:44:35.631000-03:00
1774593866318,24.4,2026-03-27 03:44:26.318000-03:00
1774593856074,24.5,2026-03-27 03:44:16.074000-03:00
1774593846105,24.5,2026-03-27 03:44:06.105000-03:00
1774593837268,24.3,2026-03-27 03:43:57.268000-03:00
1774593835802,24.3,2026-03-27 03:43:55.802000-03:00
1774593826119,24.5,2026-03-27 03:43:46.119000-03:00
1774593825607,24.5,2026-03-27 03:43:45.607000-03:00
1774593816123,24.5,2026-03-27 03:43:36.123000-03:00
1774593815572,24.5,2026-03-27 03:43:35.572000-03:00
1774593806175,24.4,2026-03-27 03:43:26.175000-03:00
1774593797360,24.4,2026-03-27 03:43:17.360000-03:00
1774593795684,24.4,2026-03-27 03:43:15.684000-03:00
1774593786121,24.5,2026-03-27 03:43:06.121000-03:00
1774593776622,24.5,2026-03-27 03:42:56.622000-03:00
1774593775617,24.5,2026-03-27 03:42:55.617000-03:00
1774593766163,24.5,2026-03-27 03:42:46.163000-03:00
1774593756093,24.5,2026-03-27 03:42:36.093000-03:00
1774593746119,24.5,2026-03-27 03:42:26.119000-03:00
1774593736142,24.5,2026-03-27 03:42:16.142000-03:00
1774593735744,24.5,2026-03-27 03:42:15.744000-03:00
1774593726162,24.5,2026-03-27 03:42:06.162000-03:00
1774593725679,24.5,2026-03-27 03:42:05.679000-03:00
1774593717160,24.4,2026-03-27 03:41:57.160000-03:00
1774593715638,24.4,2026-03-27 03:41:55.638000-03:00
1774593706077,24.6,2026-03-27 03:41:46.077000-03:00
1774593696367,24.5,2026-03-27 03:41:36.367000-03:00
1774593686423,24.5,2026-03-27 03:41:26.423000-03:00
1774593685596,24.5,2026-03-27 03:41:25.596000-03:00
1774593677671,24.5,2026-03-27 03:41:17.671000-03:00
1774593666083,24.4,2026-03-27 03:41:06.083000-03:00
1774593656099,24.5,2026-03-27 03:40:56.099000-03:00
1774593646126,24.5,2026-03-27 03:40:46.126000-03:00
1774593636300,24.5,2026-03-27 03:40:36.300000-03:00
1774593626437,24.5,2026-03-27 03:40:26.437000-03:00
1774593617141,24.5,2026-03-27 03:40:17.141000-03:00
1774593615631,24.5,2026-03-27 03:40:15.631000-03:00
1774593606233,24.5,2026-03-27 03:40:06.233000-03:00
1774593596147,24.5,2026-03-27 03:39:56.147000-03:00
1774593586107,24.6,2026-03-27 03:39:46.107000-03:00
1774593576257,24.6,2026-03-27 03:39:36.257000-03:00
1774593566194,24.5,2026-03-27 03:39:26.194000-03:00
1774593556221,24.6,2026-03-27 03:39:16.221000-03:00
1774593547229,24.5,2026-03-27 03:39:07.229000-03:00
1774593545646,24.5,2026-03-27 03:39:05.646000-03:00
1774593536160,24.5,2026-03-27 03:38:56.160000-03:00
1774593526125,24.5,2026-03-27 03:38:46.125000-03:00
1774593516197,24.5,2026-03-27 03:38:36.197000-03:00
1774593506154,24.5,2026-03-27 03:38:26.154000-03:00
1774593496130,24.5,2026-03-27 03:38:16.130000-03:00
1774593495682,24.5,2026-03-27 03:38:15.682000-03:00
1774593487181,24.5,2026-03-27 03:38:07.181000-03:00
1774593475697,24.5,2026-03-27 03:37:55.697000-03:00
1774593467225,24.5,2026-03-27 03:37:47.225000-03:00
1774593465715,24.5,2026-03-27 03:37:45.715000-03:00
1774593456201,24.4,2026-03-27 03:37:36.201000-03:00
1774593455667,24.4,2026-03-27 03:37:35.667000-03:00
1774593447243,24.5,2026-03-27 03:37:27.243000-03:00
1774593445693,24.5,2026-03-27 03:37:25.693000-03:00
1774593436132,24.5,2026-03-27 03:37:16.132000-03:00
1774593426184,24.4,2026-03-27 03:37:06.184000-03:00
1774593425722,24.4,2026-03-27 03:37:05.722000-03:00
1774593417226,24.5,2026-03-27 03:36:57.226000-03:00
1774593415741,24.5,2026-03-27 03:36:55.741000-03:00
1774593406147,24.5,2026-03-27 03:36:46.147000-03:00
1774593397221,24.4,2026-03-27 03:36:37.221000-03:00
1774593386354,24.4,2026-03-27 03:36:26.354000-03:00
1774593376188,24.5,2026-03-27 03:36:16.188000-03:00
1774593367275,24.5,2026-03-27 03:36:07.275000-03:00
1774593365684,24.5,2026-03-27 03:36:05.684000-03:00
1774593355733,24.5,2026-03-27 03:35:55.733000-03:00
1774593346213,24.5,2026-03-27 03:35:46.213000-03:00
1774593336211,24.6,2026-03-27 03:35:36.211000-03:00
1774593326192,24.5,2026-03-27 03:35:26.192000-03:00
1774593317210,24.5,2026-03-27 03:35:17.210000-03:00
1774593315975,24.5,2026-03-27 03:35:15.975000-03:00
1774593306209,24.4,2026-03-27 03:35:06.209000-03:00
1774593297684,24.5,2026-03-27 03:34:57.684000-03:00
1774593295705,24.5,2026-03-27 03:34:55.705000-03:00
1774593286347,24.6,2026-03-27 03:34:46.347000-03:00
1774593276194,24.5,2026-03-27 03:34:36.194000-03:00
1774593266274,24.4,2026-03-27 03:34:26.274000-03:00
1774593256217,24.5,2026-03-27 03:34:16.217000-03:00
1774593246245,24.5,2026-03-27 03:34:06.245000-03:00
1774593236325,24.5,2026-03-27 03:33:56.325000-03:00
1774593235728,24.5,2026-03-27 03:33:55.728000-03:00
1774593226230,24.5,2026-03-27 03:33:46.230000-03:00
1774593216191,24.5,2026-03-27 03:33:36.191000-03:00
1774593206393,24.5,2026-03-27 03:33:26.393000-03:00
1774593205733,24.5,2026-03-27 03:33:25.733000-03:00
1774593196292,24.5,2026-03-27 03:33:16.292000-03:00
1774593187291,24.6,2026-03-27 03:33:07.291000-03:00
1774593185780,24.6,2026-03-27 03:33:05.780000-03:00
1774593176668,24.5,2026-03-27 03:32:56.668000-03:00
1774593166232,24.4,2026-03-27 03:32:46.232000-03:00
1774593156244,24.6,2026-03-27 03:32:36.244000-03:00
1774593146230,24.6,2026-03-27 03:32:26.230000-03:00
1774593136361,24.5,2026-03-27 03:32:16.361000-03:00
1774593126465,24.5,2026-03-27 03:32:06.465000-03:00
1774593116275,24.6,2026-03-27 03:31:56.275000-03:00
1774593107267,24.6,2026-03-27 03:31:47.267000-03:00
1774593097530,24.6,2026-03-27 03:31:37.530000-03:00
1774593095865,24.6,2026-03-27 03:31:35.865000-03:00
1774593087318,24.6,2026-03-27 03:31:27.318000-03:00
1774593076323,24.7,2026-03-27 03:31:16.323000-03:00
1774593066250,24.6,2026-03-27 03:31:06.250000-03:00
1774593056211,24.5,2026-03-27 03:30:56.211000-03:00
1774593046432,24.6,2026-03-27 03:30:46.432000-03:00
1774593036254,24.5,2026-03-27 03:30:36.254000-03:00
1774593025870,24.6,2026-03-27 03:30:25.870000-03:00
1774593016224,24.5,2026-03-27 03:30:16.224000-03:00
1774593006275,24.5,2026-03-27 03:30:06.275000-03:00
1774592996285,24.5,2026-03-27 03:29:56.285000-03:00
1774592986320,24.6,2026-03-27 03:29:46.320000-03:00
1774592976283,24.5,2026-03-27 03:29:36.283000-03:00
1774592967346,24.6,2026-03-27 03:29:27.346000-03:00
1774592956666,24.5,2026-03-27 03:29:16.666000-03:00
1774592946421,24.6,2026-03-27 03:29:06.421000-03:00
1774592936502,24.4,2026-03-27 03:28:56.502000-03:00
1774592926274,24.6,2026-03-27 03:28:46.274000-03:00
1774592917401,24.6,2026-03-27 03:28:37.401000-03:00
1774592915814,24.6,2026-03-27 03:28:35.814000-03:00
1774592907381,24.6,2026-03-27 03:28:27.381000-03:00
1774592897359,24.5,2026-03-27 03:28:17.359000-03:00
1774592895836,24.5,2026-03-27 03:28:15.836000-03:00
1774592886336,24.5,2026-03-27 03:28:06.336000-03:00
1774592876435,24.6,2026-03-27 03:27:56.435000-03:00
1774592867738,24.6,2026-03-27 03:27:47.738000-03:00
1774592865949,24.6,2026-03-27 03:27:45.949000-03:00
1774592858517,24.6,2026-03-27 03:27:38.517000-03:00
1774592857224,24.6,2026-03-27 03:27:37.224000-03:00
1774592847319,24.6,2026-03-27 03:27:27.319000-03:00
1774592845857,24.6,2026-03-27 03:27:25.857000-03:00
1774592836363,24.6,2026-03-27 03:27:16.363000-03:00
1774592826437,24.5,2026-03-27 03:27:06.437000-03:00
1774592816484,24.6,2026-03-27 03:26:56.484000-03:00
1774592806289,24.5,2026-03-27 03:26:46.289000-03:00
1774592796313,24.6,2026-03-27 03:26:36.313000-03:00
1774592786355,24.6,2026-03-27 03:26:26.355000-03:00
1774592776375,24.6,2026-03-27 03:26:16.375000-03:00
1774592766316,24.6,2026-03-27 03:26:06.316000-03:00
1774592756288,24.5,2026-03-27 03:25:56.288000-03:00
1774592746318,24.5,2026-03-27 03:25:46.318000-03:00
1774592737347,24.6,2026-03-27 03:25:37.347000-03:00
1774592726293,24.5,2026-03-27 03:25:26.293000-03:00
1774592716331,24.5,2026-03-27 03:25:16.331000-03:00
1774592706411,24.6,2026-03-27 03:25:06.411000-03:00
1774592696890,24.6,2026-03-27 03:24:56.890000-03:00
1774592686388,24.6,2026-03-27 03:24:46.388000-03:00
1774592676324,24.6,2026-03-27 03:24:36.324000-03:00
1774592666324,24.6,2026-03-27 03:24:26.324000-03:00
1774592657399,24.5,2026-03-27 03:24:17.399000-03:00
1774592655860,24.5,2026-03-27 03:24:15.860000-03:00
1774592646366,24.6,2026-03-27 03:24:06.366000-03:00
1774592636563,24.6,2026-03-27 03:23:56.563000-03:00
1774592627356,24.6,2026-03-27 03:23:47.356000-03:00
1774592625896,24.6,2026-03-27 03:23:45.896000-03:00
1774592616363,24.6,2026-03-27 03:23:36.363000-03:00
1774592606307,24.6,2026-03-27 03:23:26.307000-03:00
1774592596411,24.6,2026-03-27 03:23:16.411000-03:00
1774592586403,24.6,2026-03-27 03:23:06.403000-03:00
1774592577485,24.6,2026-03-27 03:22:57.485000-03:00
1774592575890,24.6,2026-03-27 03:22:55.890000-03:00
1774592566351,24.5,2026-03-27 03:22:46.351000-03:00
1774592557390,24.5,2026-03-27 03:22:37.390000-03:00
1774592546364,24.6,2026-03-27 03:22:26.364000-03:00
1774592536460,24.6,2026-03-27 03:22:16.460000-03:00
1774592516392,24.7,2026-03-27 03:21:56.392000-03:00
1774592506337,24.6,2026-03-27 03:21:46.337000-03:00
1774592496390,24.6,2026-03-27 03:21:36.390000-03:00
1774592486415,24.7,2026-03-27 03:21:26.415000-03:00
1774592476433,24.6,2026-03-27 03:21:16.433000-03:00
1774592467466,24.6,2026-03-27 03:21:07.466000-03:00
1774592465916,24.6,2026-03-27 03:21:05.916000-03:00
1774592456371,24.6,2026-03-27 03:20:56.371000-03:00
1774592446378,24.7,2026-03-27 03:20:46.378000-03:00
1774592436370,24.7,2026-03-27 03:20:36.370000-03:00
1774592426485,24.6,2026-03-27 03:20:26.485000-03:00
1774592416461,24.6,2026-03-27 03:20:16.461000-03:00
1774592406398,24.7,2026-03-27 03:20:06.398000-03:00
1774592396349,24.7,2026-03-27 03:19:56.349000-03:00
1774592386354,24.6,2026-03-27 03:19:46.354000-03:00
1774592377494,24.7,2026-03-27 03:19:37.494000-03:00
1774592376445,24.7,2026-03-27 03:19:36.445000-03:00
1774592366416,24.6,2026-03-27 03:19:26.416000-03:00
1774592357471,24.6,2026-03-27 03:19:17.471000-03:00
1774592355933,24.6,2026-03-27 03:19:15.933000-03:00
1774592347417,24.7,2026-03-27 03:19:07.417000-03:00
1774592336434,24.5,2026-03-27 03:18:56.434000-03:00
1774592326378,24.7,2026-03-27 03:18:46.378000-03:00
1774592316386,24.7,2026-03-27 03:18:36.386000-03:00
1774592306412,24.6,2026-03-27 03:18:26.412000-03:00
1774592296398,24.7,2026-03-27 03:18:16.398000-03:00
1774592286435,24.7,2026-03-27 03:18:06.435000-03:00
1774592276469,24.6,2026-03-27 03:17:56.469000-03:00
1774592267579,24.6,2026-03-27 03:17:47.579000-03:00
1774592256380,24.6,2026-03-27 03:17:36.380000-03:00
1774592246554,24.6,2026-03-27 03:17:26.554000-03:00
1774592235989,24.6,2026-03-27 03:17:15.989000-03:00
1774592226610,24.6,2026-03-27 03:17:06.610000-03:00
1774592216713,24.6,2026-03-27 03:16:56.713000-03:00
1774592207559,24.7,2026-03-27 03:16:47.559000-03:00
1774592206285,24.7,2026-03-27 03:16:46.285000-03:00
1774592196512,24.6,2026-03-27 03:16:36.512000-03:00
1774592186490,24.6,2026-03-27 03:16:26.490000-03:00
1774592176607,24.6,2026-03-27 03:16:16.607000-03:00
1774592166443,24.6,2026-03-27 03:16:06.443000-03:00
1774592157548,24.6,2026-03-27 03:15:57.548000-03:00
1774592147497,24.6,2026-03-27 03:15:47.497000-03:00
1774592146108,24.6,2026-03-27 03:15:46.108000-03:00
1774592137472,24.6,2026-03-27 03:15:37.472000-03:00
1774592126449,24.6,2026-03-27 03:15:26.449000-03:00
1774592116654,24.6,2026-03-27 03:15:16.654000-03:00
1774592106494,24.7,2026-03-27 03:15:06.494000-03:00
1774592096455,24.6,2026-03-27 03:14:56.455000-03:00
1774592086467,24.6,2026-03-27 03:14:46.467000-03:00
1774592076471,24.6,2026-03-27 03:14:36.471000-03:00
1774592066500,24.6,2026-03-27 03:14:26.500000-03:00
1774592056472,24.7,2026-03-27 03:14:16.472000-03:00
1774592046485,24.6,2026-03-27 03:14:06.485000-03:00
1774592037629,24.5,2026-03-27 03:13:57.629000-03:00
1774592036001,24.5,2026-03-27 03:13:56.001000-03:00
1774592026482,24.6,2026-03-27 03:13:46.482000-03:00
1774592016453,24.6,2026-03-27 03:13:36.453000-03:00
1774592007526,24.7,2026-03-27 03:13:27.526000-03:00
1774592006018,24.7,2026-03-27 03:13:26.018000-03:00
1774591996607,24.6,2026-03-27 03:13:16.607000-03:00
1774591986453,24.7,2026-03-27 03:13:06.453000-03:00
1774591976490,24.7,2026-03-27 03:12:56.490000-03:00
1774591966488,24.7,2026-03-27 03:12:46.488000-03:00
1774591956478,24.6,2026-03-27 03:12:36.478000-03:00
1774591947554,24.6,2026-03-27 03:12:27.554000-03:00
1774591936490,24.6,2026-03-27 03:12:16.490000-03:00
1774591926457,24.7,2026-03-27 03:12:06.457000-03:00
1774591917615,24.6,2026-03-27 03:11:57.615000-03:00
1774591906572,24.7,2026-03-27 03:11:46.572000-03:00
1774591896465,24.7,2026-03-27 03:11:36.465000-03:00
1774591886487,24.7,2026-03-27 03:11:26.487000-03:00
1774591877534,24.7,2026-03-27 03:11:17.534000-03:00
1774591876271,24.7,2026-03-27 03:11:16.271000-03:00
1774591866511,24.8,2026-03-27 03:11:06.511000-03:00
1774591856569,24.7,2026-03-27 03:10:56.569000-03:00
1774591846525,24.7,2026-03-27 03:10:46.525000-03:00
1774591836483,24.7,2026-03-27 03:10:36.483000-03:00
1774591826510,24.7,2026-03-27 03:10:26.510000-03:00
1774591816514,24.7,2026-03-27 03:10:16.514000-03:00
1774591806553,24.7,2026-03-27 03:10:06.553000-03:00
1774591796870,24.8,2026-03-27 03:09:56.870000-03:00
1774591786501,24.7,2026-03-27 03:09:46.501000-03:00
1774591776548,24.8,2026-03-27 03:09:36.548000-03:00
1774591766543,24.7,2026-03-27 03:09:26.543000-03:00
1774591756583,24.7,2026-03-27 03:09:16.583000-03:00
1774591746540,24.8,2026-03-27 03:09:06.540000-03:00
1774591736816,24.8,2026-03-27 03:08:56.816000-03:00
1774591726832,24.7,2026-03-27 03:08:46.832000-03:00
1774591716518,24.7,2026-03-27 03:08:36.518000-03:00
1774591706592,24.7,2026-03-27 03:08:26.592000-03:00
1774591696535,24.7,2026-03-27 03:08:16.535000-03:00
1774591686560,24.8,2026-03-27 03:08:06.560000-03:00
1774591676496,24.7,2026-03-27 03:07:56.496000-03:00
1774591666582,24.7,2026-03-27 03:07:46.582000-03:00
1774591656520,24.8,2026-03-27 03:07:36.520000-03:00
1774591646529,24.7,2026-03-27 03:07:26.529000-03:00
1774591636589,24.7,2026-03-27 03:07:16.589000-03:00
1774591626559,24.8,2026-03-27 03:07:06.559000-03:00
1774591616639,24.7,2026-03-27 03:06:56.639000-03:00
1774591606545,24.9,2026-03-27 03:06:46.545000-03:00
1774591597783,24.7,2026-03-27 03:06:37.783000-03:00
1774591596113,24.7,2026-03-27 03:06:36.113000-03:00
1774591586563,24.8,2026-03-27 03:06:26.563000-03:00
1774591576630,24.7,2026-03-27 03:06:16.630000-03:00
1774591566609,24.8,2026-03-27 03:06:06.609000-03:00
1774591556539,24.7,2026-03-27 03:05:56.539000-03:00
1774591546686,24.8,2026-03-27 03:05:46.686000-03:00
1774591536606,24.8,2026-03-27 03:05:36.606000-03:00
1774591526581,24.8,2026-03-27 03:05:26.581000-03:00
1774591517087,24.7,2026-03-27 03:05:17.087000-03:00
1774591507637,24.7,2026-03-27 03:05:07.637000-03:00
1774591496626,24.8,2026-03-27 03:04:56.626000-03:00
1774591486670,24.8,2026-03-27 03:04:46.670000-03:00
1774591476633,24.8,2026-03-27 03:04:36.633000-03:00
1774591466615,24.7,2026-03-27 03:04:26.615000-03:00
1774591456636,24.8,2026-03-27 03:04:16.636000-03:00
1774591446605,24.8,2026-03-27 03:04:06.605000-03:00
1774591436608,24.7,2026-03-27 03:03:56.608000-03:00
1774591426645,24.7,2026-03-27 03:03:46.645000-03:00
1774591416618,24.7,2026-03-27 03:03:36.618000-03:00
1774591407672,24.7,2026-03-27 03:03:27.672000-03:00
1774591396926,24.7,2026-03-27 03:03:16.926000-03:00
1774591387655,24.7,2026-03-27 03:03:07.655000-03:00
1774591386151,24.7,2026-03-27 03:03:06.151000-03:00
1774591376636,24.7,2026-03-27 03:02:56.636000-03:00
1774591366688,24.7,2026-03-27 03:02:46.688000-03:00
1774591356694,24.7,2026-03-27 03:02:36.694000-03:00
1774591346765,24.8,2026-03-27 03:02:26.765000-03:00
1774591336802,24.8,2026-03-27 03:02:16.802000-03:00
1774591326582,24.7,2026-03-27 03:02:06.582000-03:00
1774591317689,24.8,2026-03-27 03:01:57.689000-03:00
1774591306667,24.7,2026-03-27 03:01:46.667000-03:00
1774591297932,24.8,2026-03-27 03:01:37.932000-03:00
1774591296196,24.8,2026-03-27 03:01:36.196000-03:00
1774591286667,24.7,2026-03-27 03:01:26.667000-03:00
1774591277909,24.8,2026-03-27 03:01:17.909000-03:00
1774591268034,24.8,2026-03-27 03:01:08.034000-03:00
1774591257779,24.8,2026-03-27 03:00:57.779000-03:00
1774591246933,24.8,2026-03-27 03:00:46.933000-03:00
1774591226653,24.8,2026-03-27 03:00:26.653000-03:00
1774591216674,24.8,2026-03-27 03:00:16.674000-03:00
1774591206765,24.7,2026-03-27 03:00:06.765000-03:00
1774591196786,24.8,2026-03-27 02:59:56.786000-03:00
1774591187803,24.8,2026-03-27 02:59:47.803000-03:00
1774591177782,24.7,2026-03-27 02:59:37.782000-03:00
1774591166615,24.7,2026-03-27 02:59:26.615000-03:00
1774591156712,24.7,2026-03-27 02:59:16.712000-03:00
1774591147758,24.7,2026-03-27 02:59:07.758000-03:00
1774591137771,24.7,2026-03-27 02:58:57.771000-03:00
1774591126838,24.7,2026-03-27 02:58:46.838000-03:00
1774591117147,24.8,2026-03-27 02:58:37.147000-03:00
1774591106840,24.8,2026-03-27 02:58:26.840000-03:00
1774591096716,24.7,2026-03-27 02:58:16.716000-03:00
1774591086945,24.7,2026-03-27 02:58:06.945000-03:00
1774591077200,24.8,2026-03-27 02:57:57.200000-03:00
1774591067774,24.8,2026-03-27 02:57:47.774000-03:00
1774591056707,24.8,2026-03-27 02:57:36.707000-03:00
1774591046808,24.7,2026-03-27 02:57:26.808000-03:00
1774591036694,24.7,2026-03-27 02:57:16.694000-03:00
1774591026745,24.8,2026-03-27 02:57:06.745000-03:00
1774591016664,24.7,2026-03-27 02:56:56.664000-03:00
1774591006666,24.7,2026-03-27 02:56:46.666000-03:00
1774590997800,24.8,2026-03-27 02:56:37.800000-03:00
1774590996412,24.8,2026-03-27 02:56:36.412000-03:00
1774590986881,24.7,2026-03-27 02:56:26.881000-03:00
1774590976984,24.8,2026-03-27 02:56:16.984000-03:00
1774590966683,24.8,2026-03-27 02:56:06.683000-03:00
1774590957803,24.8,2026-03-27 02:55:57.803000-03:00
1774590956624,24.8,2026-03-27 02:55:56.624000-03:00
1774590946745,24.8,2026-03-27 02:55:46.745000-03:00
1774590936866,24.7,2026-03-27 02:55:36.866000-03:00
1774590927796,24.8,2026-03-27 02:55:27.796000-03:00
1774590926402,24.8,2026-03-27 02:55:26.402000-03:00
1774590916741,24.8,2026-03-27 02:55:16.741000-03:00
1774590906756,24.8,2026-03-27 02:55:06.756000-03:00
1774590886771,24.7,2026-03-27 02:54:46.771000-03:00
1774590876736,24.8,2026-03-27 02:54:36.736000-03:00
1774590867264,24.8,2026-03-27 02:54:27.264000-03:00
1774590857877,24.8,2026-03-27 02:54:17.877000-03:00
1774590846776,24.7,2026-03-27 02:54:06.776000-03:00
1774590836959,24.7,2026-03-27 02:53:56.959000-03:00
1774590827806,24.8,2026-03-27 02:53:47.806000-03:00
1774590816755,24.7,2026-03-27 02:53:36.755000-03:00
1774590806745,24.8,2026-03-27 02:53:26.745000-03:00
1774590796778,24.7,2026-03-27 02:53:16.778000-03:00
1774590786899,24.9,2026-03-27 02:53:06.899000-03:00
1774590776889,24.8,2026-03-27 02:52:56.889000-03:00
1774590766693,24.7,2026-03-27 02:52:46.693000-03:00
1774590756798,24.8,2026-03-27 02:52:36.798000-03:00
1774590746978,24.8,2026-03-27 02:52:26.978000-03:00
1774590738062,24.8,2026-03-27 02:52:18.062000-03:00
1774590726998,24.8,2026-03-27 02:52:06.998000-03:00
1774590726449,24.8,2026-03-27 02:52:06.449000-03:00
1774590716819,24.7,2026-03-27 02:51:56.819000-03:00
1774590706944,24.8,2026-03-27 02:51:46.944000-03:00
1774590696796,24.8,2026-03-27 02:51:36.796000-03:00
1774590686797,24.7,2026-03-27 02:51:26.797000-03:00
1774590676813,24.9,2026-03-27 02:51:16.813000-03:00
1774590666843,24.8,2026-03-27 02:51:06.843000-03:00
1774590657079,24.8,2026-03-27 02:50:57.079000-03:00
1774590646831,24.8,2026-03-27 02:50:46.831000-03:00
1774590637066,24.7,2026-03-27 02:50:37.066000-03:00
1774590626744,24.7,2026-03-27 02:50:26.744000-03:00
1774590616756,24.8,2026-03-27 02:50:16.756000-03:00
